date,month,weekday,weekend,rainy,mean_c,O3,PM10,PM25,home,home-away,win_shift,rank_shift,cumsum_win,streak,m_count,m_rate,search,attendance
2017/03/31,3,Friday,0.0,1.0,8.5,0.021,47.0,27.0,두산,5.0,0,0.0,0,1,1038,0.055876685934489405,2.20051,"21,121"
2017/04/01,4,Saturday,1.0,1.0,10.0,0.033,22.0,14.0,두산,0.0,1,1.0,1,-1,2001,0.07746126936531735,5.29584,"20,636"
2017/04/02,4,Sunday,1.0,0.0,9.5,0.037000000000000005,50.0,30.0,두산,3.0,0,4.0,1,1,1864,0.11856223175965665,6.0539,"22,457"
2017/04/04,4,Tuesday,0.0,0.0,14.5,0.033,78.0,37.0,LG,6.0,0,0.0,0,1,1297,0.2058596761757903,63.69426,"16,411"
2017/04/06,4,Thursday,0.0,1.0,10.5,0.027999999999999997,26.0,15.0,LG,7.0,1,1.0,1,2,1369,0.19941563184806427,63.05732,"12,166"
2017/04/07,4,Friday,0.0,0.0,16.5,0.02,44.0,23.0,두산,5.0,1,3.0,2,-1,1838,0.04352557127312296,1.9919900000000001,"10,027"
2017/04/08,4,Saturday,1.0,1.0,14.5,0.021,60.0,34.0,두산,5.0,0,5.0,2,-2,2090,0.09473684210526316,2.92596,"15,278"
2017/04/09,4,Sunday,1.0,1.0,16.0,0.034,37.0,18.0,두산,5.0,0,5.0,2,-3,1659,0.06208559373116336,3.4801699999999998,"13,177"
2017/04/11,4,Tuesday,0.0,0.0,16.0,0.039,61.0,19.0,두산,2.0,0,5.0,2,1,1966,0.06510681586978638,1.79082,"14,895"
2017/04/12,4,Wednesday,0.0,0.0,12.5,0.043,81.0,11.0,두산,7.0,1,5.0,3,-1,1811,0.08282716731087797,1.94239,"13,649"
2017/04/13,4,Thursday,0.0,1.0,13.0,0.04,78.0,22.0,두산,7.0,0,8.0,3,-2,1653,0.08650937689050213,1.8272,"16,213"
2017/04/14,4,Friday,0.0,1.0,14.0,0.051,64.0,22.0,LG,2.0,1,1.0,2,3,1505,0.13089700996677742,47.7707,"9,710"
2017/04/15,4,Saturday,1.0,0.0,17.5,0.044000000000000004,70.0,28.0,LG,2.0,1,4.0,3,-1,1563,0.21305182341650672,68.7898,"17,337"
2017/04/16,4,Sunday,1.0,0.0,18.5,0.028999999999999998,70.0,30.0,LG,2.0,0,4.0,3,1,1482,0.1835357624831309,50.95541,"15,224"
2017/04/18,4,Tuesday,0.0,1.0,13.0,0.026000000000000002,43.0,20.0,두산,3.0,0,8.0,3,0,2334,0.12210796915167095,9.229239999999999,"6,391"
2017/04/19,4,Wednesday,0.0,0.0,12.5,0.032,102.0,17.0,두산,3.0,0,7.0,3,1,1612,0.11600496277915633,5.19029,"8,062"
2017/04/20,4,Thursday,0.0,1.0,14.0,0.027000000000000003,99.0,21.0,두산,3.0,1,7.0,4,2,1826,0.07776560788608981,2.11841,"8,509"
2017/04/21,4,Friday,0.0,0.0,13.5,0.025,81.0,22.0,LG,2.0,1,4.0,4,2,2011,0.16658378915962208,57.32484,"23,263"
2017/04/22,4,Saturday,1.0,0.0,16.0,0.032,64.0,21.0,LG,4.0,1,3.0,5,-1,1993,0.18665328650275967,57.32484,"25,000"
2017/04/23,4,Sunday,1.0,0.0,15.5,0.046,58.0,22.0,LG,2.0,0,5.0,5,1,1786,0.18365061590145576,57.32484,"25,000"
2017/04/25,4,Tuesday,0.0,0.0,16.5,0.040999999999999995,67.0,46.0,LG,1.0,1,3.0,6,-1,1458,0.14266117969821673,46.496809999999996,"10,004"
2017/04/26,4,Wednesday,0.0,0.0,15.5,0.042,49.0,15.0,LG,0.0,0,4.0,6,1,1355,0.1822878228782288,33.75796,"10,730"
2017/04/27,4,Thursday,0.0,0.0,14.0,0.04,52.0,14.0,LG,1.0,1,3.0,7,2,1497,0.2010688042752171,43.3121,"11,111"
2017/04/28,4,Friday,0.0,0.0,15.5,0.045,75.0,23.0,두산,1.0,1,7.0,5,3,1539,0.10396361273554257,1.7641799999999999,"22,131"
2017/04/29,4,Saturday,1.0,0.0,17.0,0.037000000000000005,70.0,25.0,두산,1.0,1,6.0,6,4,1944,0.14351851851851852,4.61601,"25,000"
2017/04/30,4,Sunday,1.0,0.0,21.0,0.07400000000000001,103.0,50.0,두산,2.0,1,5.0,7,-1,1398,0.0994277539341917,2.4980900000000004,"25,000"
2017/05/02,5,Tuesday,0.0,0.0,21.5,0.040999999999999995,106.0,46.0,LG,1.0,1,3.0,8,-1,1579,0.1317289423685877,42.67515,"14,887"
2017/05/03,5,Wednesday,1.0,0.0,22.5,0.049,86.0,35.0,LG,1.0,0,3.0,8,1,1645,0.13556231003039515,53.50318000000001,"20,180"
2017/05/04,5,Thursday,0.0,0.0,21.5,0.032,73.0,33.0,LG,1.0,1,3.0,9,2,1732,0.2546189376443418,64.33121,"18,843"
2017/05/05,5,Friday,1.0,0.0,21.5,0.038,65.0,26.0,두산,4.0,0,7.0,7,-2,2007,0.07473841554559044,1.97976,"25,000"
2017/05/06,5,Saturday,1.0,0.0,14.5,0.046,243.0,24.0,두산,4.0,0,7.0,7,-3,1665,0.07207207207207207,1.8573099999999998,"21,920"
2017/05/07,5,Sunday,1.0,0.0,17.0,0.045,112.0,16.0,두산,4.0,0,7.0,7,-4,1693,0.08919078558771412,2.23122,"21,273"
2017/05/10,5,Wednesday,0.0,1.0,17.5,0.028999999999999998,42.0,19.0,두산,2.0,0,7.0,7,1,1071,0.06629318394024276,1.22837,"7,516"
2017/05/11,5,Thursday,0.0,1.0,19.0,0.027999999999999997,75.0,35.0,두산,0.0,1,6.0,8,2,1246,0.0521669341894061,1.39167,"8,531"
2017/05/12,5,Friday,0.0,0.0,19.0,0.028999999999999998,78.0,46.0,LG,5.0,1,3.0,10,-1,1447,0.32204561161022804,66.24203,"20,357"
2017/05/13,5,Saturday,1.0,1.0,17.5,0.038,59.0,28.0,LG,4.0,0,3.0,10,-2,1541,0.1765087605451006,59.235659999999996,"22,063"
2017/05/14,5,Sunday,1.0,0.0,16.0,0.043,70.0,17.0,LG,6.0,0,3.0,10,1,1392,0.21982758620689652,52.866240000000005,"24,223"
2017/05/16,5,Tuesday,0.0,0.0,17.5,0.032,39.0,17.0,두산,3.0,1,4.0,9,-1,1618,0.09517923362175523,1.9907,"9,078"
2017/05/17,5,Wednesday,0.0,0.0,19.0,0.031,44.0,19.0,두산,3.0,0,5.0,9,-2,1534,0.12842242503259452,4.48769,"9,290"
2017/05/18,5,Thursday,0.0,0.0,20.5,0.047,55.0,28.0,두산,3.0,0,5.0,9,1,1630,0.08711656441717791,1.51849,"10,104"
2017/05/19,5,Friday,0.0,0.0,21.5,0.042,57.0,27.0,LG,3.0,1,2.0,11,-1,1789,0.1917272219116825,48.40764,"19,653"
2017/05/20,5,Saturday,1.0,0.0,21.0,0.035,48.0,23.0,LG,3.0,0,3.0,11,1,1508,0.1816976127320955,45.22292,"23,898"
2017/05/21,5,Sunday,1.0,0.0,22.0,0.04,33.0,19.0,LG,4.0,1,3.0,12,2,2021,0.17169717961405245,43.3121,"22,054"
2017/05/24,5,Wednesday,0.0,1.0,22.5,0.022000000000000002,29.0,15.0,LG,1.0,1,3.0,13,-1,1817,0.21463951568519535,39.49044,"20,334"
2017/05/25,5,Thursday,0.0,0.0,19.0,0.037000000000000005,45.0,15.0,LG,1.0,0,3.0,13,-2,2134,0.26569821930646675,42.67515,"20,442"
2017/05/26,5,Friday,0.0,0.0,17.5,0.037000000000000005,29.0,7.0,두산,5.0,1,5.0,10,-1,1699,0.19540906415538556,3.0832,"12,763"
2017/05/27,5,Saturday,1.0,0.0,20.0,0.037000000000000005,40.0,14.0,두산,5.0,0,3.0,10,1,1653,0.08469449485783424,2.7035299999999998,"20,177"
2017/05/28,5,Sunday,1.0,0.0,21.0,0.05,53.0,22.0,두산,5.0,1,3.0,11,2,2091,0.09182209469153517,2.48656,"15,159"
2017/05/30,5,Tuesday,0.0,0.0,24.5,0.044000000000000004,56.0,22.0,LG,4.0,0,4.0,13,-3,1664,0.2109375,64.96815,"9,520"
2017/05/31,5,Wednesday,0.0,0.0,24.0,0.027000000000000003,45.0,20.0,LG,4.0,0,4.0,13,1,1484,0.19946091644204847,48.40764,"10,290"
2017/06/01,6,Thursday,0.0,0.0,23.5,0.038,46.0,18.0,LG,4.0,1,4.0,14,2,1426,0.14866760168302945,42.03821,"10,720"
2017/06/02,6,Friday,0.0,1.0,21.0,0.038,33.0,9.0,LG,2.0,1,4.0,15,-1,1419,0.10852713178294572,41.401270000000004,"11,227"
2017/06/03,6,Saturday,1.0,0.0,21.5,0.04,35.0,12.0,LG,3.0,0,4.0,15,-2,1490,0.15503355704697985,40.76433,"19,180"
2017/06/04,6,Sunday,1.0,0.0,21.5,0.036000000000000004,34.0,14.0,LG,3.0,0,5.0,15,-3,1502,0.1804260985352863,45.85987,"14,832"
2017/06/06,6,Tuesday,1.0,1.0,19.5,0.045,20.0,10.0,두산,7.0,1,3.0,12,-1,1198,0.22454090150250414,3.03589,"21,253"
2017/06/07,6,Wednesday,0.0,1.0,17.0,0.024,17.0,9.0,두산,7.0,0,3.0,12,1,1503,0.11776447105788425,4.3731,"9,149"
2017/06/08,6,Thursday,0.0,0.0,20.5,0.055,44.0,27.0,두산,7.0,1,3.0,13,2,1382,0.14544138929088274,2.676,"10,260"
2017/06/09,6,Friday,0.0,1.0,22.0,0.057,61.0,34.0,LG,1.0,0,5.0,15,1,1567,0.11997447351627312,33.75796,"11,023"
2017/06/10,6,Saturday,1.0,1.0,22.5,0.043,52.0,22.0,LG,1.0,1,4.0,16,-1,1284,0.13862928348909656,50.95541,"18,293"
2017/06/11,6,Sunday,1.0,0.0,22.5,0.036000000000000004,31.0,11.0,LG,1.0,0,5.0,16,1,1651,0.17262265293761356,54.140119999999996,"13,837"
2017/06/13,6,Tuesday,0.0,1.0,22.0,0.03,40.0,16.0,두산,1.0,1,3.0,14,3,1781,0.08590679393599103,2.01912,"14,565"
2017/06/14,6,Wednesday,0.0,0.0,22.5,0.04,51.0,20.0,두산,1.0,1,3.0,15,-1,1410,0.07304964539007093,4.43253,"16,136"
2017/06/15,6,Thursday,0.0,0.0,24.0,0.048,56.0,23.0,두산,1.0,0,3.0,15,-2,1784,0.07455156950672645,3.40801,"16,791"
2017/06/16,6,Friday,0.0,0.0,26.5,0.064,75.0,28.0,두산,2.0,0,3.0,15,-3,1888,0.048199152542372885,1.56292,"10,226"
2017/06/17,6,Saturday,1.0,0.0,25.5,0.064,56.0,24.0,두산,1.0,0,4.0,15,1,1249,0.08646917534027222,1.6643,"18,215"
2017/06/18,6,Sunday,1.0,0.0,25.5,0.045,50.0,24.0,두산,1.0,1,3.0,16,2,1897,0.11333684765419084,1.76607,"13,271"
2017/06/20,6,Tuesday,0.0,1.0,26.5,0.044000000000000004,63.0,22.0,LG,6.0,1,4.0,17,2,1117,0.2775290957923008,46.496809999999996,"13,098"
2017/06/21,6,Wednesday,0.0,1.0,27.0,0.04,65.0,23.0,LG,5.0,1,4.0,18,-1,1392,0.1314655172413793,58.59871999999999,"13,250"
2017/06/22,6,Thursday,0.0,0.0,25.5,0.042,43.0,24.0,LG,4.0,0,4.0,18,-2,1567,0.14039566049776644,46.496809999999996,"14,197"
2017/06/23,6,Friday,0.0,0.0,27.5,0.040999999999999995,51.0,23.0,두산,3.0,1,3.0,17,3,1274,0.1075353218210361,1.41622,"16,262"
2017/06/24,6,Saturday,1.0,1.0,25.0,0.017,49.0,22.0,두산,3.0,1,4.0,18,-1,1300,0.13923076923076924,1.63428,"22,406"
2017/06/25,6,Sunday,1.0,1.0,24.5,0.032,36.0,18.0,두산,3.0,0,4.0,18,-2,1810,0.11767955801104972,1.51342,"13,870"
2017/06/27,6,Tuesday,0.0,1.0,26.0,0.04,33.0,17.0,두산,1.0,0,4.0,18,-3,1929,0.09072058061171592,1.24854,"8,079"
2017/06/28,6,Wednesday,0.0,0.0,27.0,0.040999999999999995,51.0,26.0,두산,2.0,0,4.0,18,-4,2272,0.04665492957746479,1.25073,"7,887"
2017/06/29,6,Thursday,0.0,0.0,27.0,0.040999999999999995,50.0,31.0,두산,1.0,0,5.0,18,1,1219,0.05906480721903199,1.27637,"10,129"
2017/06/30,6,Friday,0.0,0.0,26.5,0.04,50.0,34.0,LG,3.0,0,5.0,18,-3,1537,0.14638906961613532,33.12101,"24,204"
2017/07/01,7,Saturday,1.0,1.0,26.5,0.031,36.0,26.0,LG,4.0,0,4.0,18,-4,1818,0.1276127612761276,31.21019,"25,000"
2017/07/02,7,Sunday,1.0,1.0,24.5,0.016,19.0,11.0,LG,5.0,0,5.0,18,-5,1565,0.19105431309904156,43.949040000000004,"19,697"
2017/07/04,7,Tuesday,0.0,1.0,28.0,0.033,27.0,21.0,두산,5.0,1,4.0,19,2,1082,0.018484288354898338,1.8748099999999999,"5,747"
2017/07/05,7,Wednesday,0.0,0.0,28.0,0.043,35.0,24.0,두산,5.0,1,5.0,20,3,2102,0.017602283539486202,1.50845,"6,148"
2017/07/08,7,Saturday,1.0,1.0,26.5,0.018000000000000002,22.0,13.0,LG,2.0,0,6.0,18,-6,1280,0.10546875,39.49044,"18,714"
2017/07/09,7,Sunday,1.0,1.0,27.0,0.018000000000000002,23.0,13.0,LG,2.0,0,6.0,18,1,1355,0.22952029520295206,43.949040000000004,"22,129"
2017/07/11,7,Tuesday,0.0,1.0,26.5,0.035,33.0,21.0,두산,5.0,1,5.0,21,-1,1517,0.03493737640079104,2.3869700000000003,"7,015"
2017/07/12,7,Wednesday,0.0,1.0,28.0,0.039,43.0,27.0,두산,5.0,0,5.0,21,1,1708,0.059718969555035126,5.94765,"6,126"
2017/07/13,7,Thursday,0.0,0.0,27.5,0.037000000000000005,48.0,31.0,두산,5.0,1,5.0,22,2,1425,0.05543859649122807,1.19259,"7,739"
2017/07/18,7,Tuesday,0.0,1.0,27.5,0.022000000000000002,24.0,19.0,LG,4.0,1,6.0,19,2,1235,0.1829959514170041,41.401270000000004,"7,361"
2017/07/19,7,Wednesday,0.0,0.0,29.5,0.043,34.0,24.0,LG,5.0,1,6.0,20,3,1218,0.1083743842364532,30.573240000000002,"7,713"
2017/07/20,7,Thursday,0.0,0.0,30.5,0.043,48.0,34.0,LG,6.0,1,5.0,21,4,1731,0.17966493356441365,20.38216,"7,776"
2017/07/21,7,Friday,0.0,0.0,29.5,0.052000000000000005,54.0,40.0,두산,4.0,1,5.0,23,3,2061,0.05143134400776322,1.2557,"13,564"
2017/07/22,7,Saturday,1.0,1.0,30.5,0.038,48.0,39.0,두산,5.0,1,4.0,24,4,1100,0.06181818181818183,1.33909,"18,746"
2017/07/23,7,Sunday,1.0,1.0,27.0,0.028999999999999998,37.0,29.0,두산,6.0,1,3.0,25,5,1469,0.11164057181756296,1.46184,"11,307"
2017/07/25,7,Tuesday,0.0,0.0,30.0,0.024,21.0,13.0,LG,6.0,1,4.0,22,-1,1117,0.13070725156669652,26.114639999999998,"8,130"
2017/07/26,7,Wednesday,0.0,0.0,28.5,0.04,15.0,9.0,LG,5.0,0,6.0,22,1,1576,0.2303299492385787,28.025470000000002,"8,292"
2017/07/27,7,Thursday,0.0,1.0,27.5,0.03,25.0,14.0,LG,4.0,1,5.0,23,2,1381,0.2425778421433744,24.84076,"9,443"
2017/07/28,7,Friday,0.0,1.0,26.0,0.013000000000000001,19.0,14.0,두산,2.0,1,3.0,26,0,1995,0.15338345864661654,2.01872,"23,112"
2017/07/29,7,Saturday,1.0,1.0,27.5,0.026000000000000002,14.0,7.0,두산,2.0,0,3.0,26,-1,1104,0.1105072463768116,3.61186,"25,000"
2017/07/30,7,Sunday,1.0,0.0,29.0,0.038,19.0,15.0,두산,2.0,0,3.0,26,1,1081,0.15541165587419056,1.5493,"25,000"
2017/08/01,8,Tuesday,0.0,1.0,28.5,0.022000000000000002,20.0,11.0,LG,3.0,1,4.0,24,3,1300,0.20692307692307693,32.48407,"16,971"
2017/08/02,8,Wednesday,0.0,0.0,30.0,0.026000000000000002,32.0,20.0,LG,3.0,1,4.0,25,4,1411,0.29128277817150955,31.21019,"15,796"
2017/08/03,8,Thursday,0.0,0.0,30.5,0.035,21.0,12.0,LG,3.0,1,4.0,26,5,1111,0.27992799279927993,33.12101,"15,429"
2017/08/04,8,Friday,0.0,0.0,30.5,0.043,25.0,17.0,LG,1.0,1,4.0,27,-1,1373,0.26219956300072833,31.21019,"20,144"
2017/08/05,8,Saturday,1.0,0.0,31.5,0.035,29.0,19.0,LG,1.0,0,4.0,27,-2,1422,0.3333333333333333,38.21656,"22,428"
2017/08/06,8,Sunday,1.0,1.0,31.0,0.023,24.0,17.0,LG,1.0,0,4.0,27,-3,1060,0.2839622641509434,35.03184,"17,714"
2017/08/08,8,Tuesday,0.0,0.0,28.5,0.052000000000000005,37.0,25.0,두산,6.0,1,3.0,27,2,1179,0.13655640373197625,2.91493,"13,985"
2017/08/09,8,Wednesday,0.0,1.0,28.5,0.032,30.0,14.0,두산,6.0,1,3.0,28,-1,1215,0.16131687242798354,1.9993400000000001,"15,137"
2017/08/10,8,Thursday,0.0,1.0,25.0,0.027000000000000003,8.0,5.0,LG,2.0,0,4.0,27,-4,924,0.2803030303030303,30.573240000000002,"7,755"
2017/08/11,8,Friday,0.0,1.0,28.0,0.018000000000000002,11.0,5.0,LG,3.0,0,4.0,27,1,1466,0.16098226466575716,32.48407,"9,598"
2017/08/12,8,Saturday,1.0,0.0,28.0,0.022000000000000002,9.0,4.0,두산,1.0,0,3.0,28,1,1611,0.1148355058969584,1.43679,"17,047"
2017/08/13,8,Sunday,1.0,1.0,26.0,0.021,8.0,5.0,두산,1.0,1,3.0,29,2,954,0.2568134171907757,2.00908,"15,344"
2017/08/16,8,Wednesday,0.0,1.0,24.0,0.011000000000000001,7.0,4.0,LG,6.0,1,4.0,28,2,1180,0.1669491525423729,14.649679999999998,"7,168"
2017/08/17,8,Thursday,0.0,1.0,24.5,0.013000000000000001,11.0,5.0,두산,1.0,1,2.0,30,3,1388,0.1419308357348703,2.37653,"20,103"
2017/08/18,8,Friday,0.0,1.0,27.5,0.013999999999999999,25.0,15.0,두산,1.0,1,2.0,31,4,1769,0.09609949123798757,1.7277099999999999,"22,357"
2017/08/19,8,Saturday,1.0,1.0,26.0,0.021,22.0,11.0,LG,5.0,1,4.0,29,3,1305,0.1793103448275862,29.9363,"18,337"
2017/08/22,8,Tuesday,0.0,0.0,27.5,0.023,18.0,10.0,LG,3.0,1,4.0,30,-1,1532,0.23368146214099214,25.4777,"8,626"
2017/08/23,8,Wednesday,0.0,1.0,27.5,0.006999999999999999,17.0,8.0,LG,3.0,0,6.0,30,1,1745,0.1489971346704871,15.92356,"7,105"
2017/08/24,8,Thursday,0.0,1.0,26.0,0.016,18.0,7.0,두산,2.0,1,2.0,32,5,1307,0.23871461361897475,3.49776,"7,139"
2017/08/25,8,Friday,0.0,0.0,26.5,0.022000000000000002,22.0,10.0,두산,2.0,1,2.0,33,6,1688,0.20260663507109009,2.5119,"10,083"
2017/08/26,8,Saturday,1.0,0.0,24.0,0.023,24.0,10.0,두산,4.0,1,2.0,34,7,2026,0.20384995064165845,2.58525,"25,000"
2017/08/27,8,Sunday,1.0,1.0,23.0,0.016,23.0,12.0,두산,5.0,1,2.0,35,0,1937,0.2689726381001549,2.67749,"19,592"
2017/08/29,8,Tuesday,0.0,0.0,20.5,0.022000000000000002,14.0,8.0,두산,2.0,0,2.0,35,1,2139,0.1972884525479196,3.15665,"17,150"
2017/08/30,8,Wednesday,0.0,0.0,20.0,0.013999999999999999,26.0,9.0,두산,2.0,1,2.0,36,-1,1701,0.15637860082304528,2.75173,"17,652"
2017/08/31,8,Thursday,0.0,0.0,22.5,0.027000000000000003,33.0,18.0,LG,7.0,1,6.0,31,-1,1336,0.2155688622754491,22.92993,"8,161"
2017/09/01,9,Friday,0.0,0.0,23.5,0.026000000000000002,20.0,10.0,LG,7.0,0,7.0,31,1,1202,0.129783693843594,34.3949,"9,705"
2017/09/02,9,Saturday,1.0,0.0,24.5,0.023,24.0,13.0,두산,7.0,0,2.0,36,-2,1143,0.0831146106736658,2.0737900000000002,"21,185"
2017/09/03,9,Sunday,1.0,0.0,24.0,0.031,26.0,17.0,두산,7.0,0,2.0,36,1,1359,0.046357615894039736,1.76309,"21,654"
2017/09/05,9,Tuesday,0.0,1.0,22.0,0.009000000000000001,25.0,13.0,LG,6.0,1,7.0,32,2,1253,0.21787709497206706,22.29299,"17,754"
2017/09/06,9,Wednesday,0.0,1.0,21.5,0.006999999999999999,26.0,16.0,LG,6.0,1,7.0,33,3,984,0.20020325203252032,14.649679999999998,"16,971"
2017/09/07,9,Thursday,0.0,0.0,23.0,0.023,34.0,22.0,두산,8.0,1,2.0,37,-1,1427,0.09320252277505256,1.79818,"8,151"
