date,weekday,weekend,rainy,mean_c,O3,PM10,PM25
2019/02/08,Friday,0.0,0.0,-5.5,0.013,32.0,13.0
2019/02/09,Saturday,1.0,0.0,-5.5,0.018000000000000002,34.0,13.0
2019/02/10,Sunday,1.0,0.0,-5.5,0.014,43.0,19.0
2019/02/11,Monday,0.0,0.0,-3.0,0.018000000000000002,37.0,18.0
2019/02/12,Tuesday,0.0,1.0,0.0,0.013,57.0,32.0
2019/02/13,Wednesday,0.0,0.0,-1.5,0.019,40.0,17.0
2019/02/14,Thursday,0.0,0.0,0.0,0.014,55.0,23.0
2019/02/15,Friday,0.0,1.0,-1.0,0.01,38.0,25.0
2019/02/16,Saturday,1.0,1.0,-1.5,0.025,58.0,43.0
2019/02/17,Sunday,1.0,0.0,-1.0,0.022,36.0,21.0
2019/02/18,Monday,0.0,0.0,0.5,0.006,46.0,25.0
2019/02/19,Tuesday,0.0,1.0,1.5,0.004,43.0,31.0
2019/02/20,Wednesday,0.0,1.0,2.5,0.02,56.0,44.0
2019/02/21,Thursday,0.0,0.0,3.0,0.009000000000000001,83.0,63.0
2019/02/22,Friday,0.0,0.0,4.5,0.009000000000000001,75.0,52.0
2019/02/23,Saturday,1.0,0.0,8.0,0.015,54.0,33.0
2019/02/24,Sunday,1.0,0.0,7.5,0.018000000000000002,60.0,40.0
2019/02/25,Monday,0.0,0.0,5.5,0.019,86.0,61.0
2019/02/26,Tuesday,0.0,0.0,5.0,0.011,52.0,24.0
2019/02/27,Wednesday,0.0,0.0,9.5,0.016,65.0,37.0
2019/02/28,Thursday,0.0,0.0,7.5,0.013,89.0,55.0
2019/03/01,Friday,1.0,0.0,7.0,0.023,117.0,78.0
2019/03/02,Saturday,1.0,0.0,8.0,0.019,117.0,76.0
2019/03/03,Sunday,1.0,0.0,9.5,0.024,94.0,62.0
2019/03/04,Monday,0.0,0.0,10.5,0.022,151.0,101.0
2019/03/05,Tuesday,0.0,0.0,9.5,0.037000000000000005,176.0,127.0
2019/03/06,Wednesday,0.0,0.0,9.0,0.023,134.0,95.0
2019/03/07,Thursday,0.0,0.0,8.0,0.03,52.0,33.0
2019/03/08,Friday,0.0,0.0,7.0,0.004,55.0,29.0
2019/03/09,Saturday,1.0,0.0,7.5,,,
2019/03/10,Sunday,1.0,0.0,11.0,,,
2019/03/11,Monday,0.0,1.0,7.0,,,
2019/03/12,Tuesday,0.0,1.0,4.0,,,
2019/03/13,Wednesday,0.0,1.0,4.5,,,
2019/03/14,Thursday,0.0,1.0,4.0,0.025,41.0,15.0
2019/03/15,Friday,0.0,1.0,6.5,0.029,70.0,39.0
2019/03/16,Saturday,1.0,0.0,4.5,,,
2019/03/17,Sunday,1.0,0.0,7.5,,,
2019/03/18,Monday,0.0,0.0,7.5,0.014,39.0,21.0
2019/03/19,Tuesday,0.0,0.0,10.0,0.022,68.0,40.0
2019/03/20,Wednesday,0.0,1.0,11.0,0.022,100.0,71.0
2019/03/21,Thursday,0.0,1.0,6.5,0.033,34.0,25.0
2019/03/22,Friday,0.0,0.0,3.5,0.032,40.0,18.0
2019/03/23,Saturday,1.0,1.0,4.0,0.027000000000000003,26.0,12.0
2019/03/24,Sunday,1.0,0.0,4.5,0.032,28.0,11.0
2019/03/25,Monday,0.0,0.0,7.5,0.037000000000000005,51.0,28.0
2019/03/26,Tuesday,0.0,0.0,12.5,0.028,56.0,33.0
2019/03/27,Wednesday,0.0,0.0,12.5,0.045,87.0,58.0
2019/03/28,Thursday,0.0,0.0,10.5,0.03,88.0,58.0
2019/03/29,Friday,0.0,1.0,10.5,0.033,41.0,21.0
2019/03/30,Saturday,1.0,1.0,6.0,0.034,35.0,27.0
2019/03/31,Sunday,1.0,1.0,5.5,0.031,44.0,27.0
2019/04/01,Monday,0.0,0.0,5.5,0.031,24.0,14.0
2019/04/02,Tuesday,0.0,0.0,7.0,0.024,32.0,18.0
2019/04/03,Wednesday,0.0,0.0,8.0,0.027000000000000003,38.0,24.0
2019/04/04,Thursday,0.0,0.0,9.5,0.032,36.0,21.0
2019/04/05,Friday,0.0,1.0,12.0,0.036000000000000004,82.0,27.0
2019/04/06,Saturday,1.0,1.0,9.0,0.008,67.0,22.0
2019/04/07,Sunday,1.0,0.0,13.0,0.03,35.0,18.0
2019/04/08,Monday,0.0,0.0,12.5,0.029,38.0,14.0
2019/04/09,Tuesday,0.0,1.0,9.5,0.022,30.0,12.0
2019/04/10,Wednesday,0.0,1.0,7.5,0.026,9.0,8.0
2019/04/11,Thursday,0.0,0.0,10.0,0.018000000000000002,31.0,21.0
2019/04/12,Friday,0.0,0.0,12.0,0.026,47.0,31.0
2019/04/13,Saturday,1.0,0.0,12.0,0.032,48.0,33.0
2019/04/14,Sunday,1.0,1.0,10.5,0.036000000000000004,39.0,23.0
2019/04/15,Monday,0.0,0.0,11.0,0.024,49.0,17.0
2019/04/16,Tuesday,0.0,0.0,15.0,0.022,48.0,23.0
2019/04/17,Wednesday,0.0,0.0,15.5,0.025,42.0,21.0
2019/04/18,Thursday,0.0,1.0,13.0,0.021,37.0,27.0
2019/04/19,Friday,0.0,0.0,15.0,0.024,47.0,28.0
2019/04/20,Saturday,1.0,1.0,14.5,0.027000000000000003,47.0,27.0
2019/04/21,Sunday,1.0,1.0,16.0,0.035,37.0,32.0
2019/04/22,Monday,0.0,0.0,19.5,0.026,94.0,46.0
2019/04/23,Tuesday,0.0,1.0,20.5,0.031,99.0,50.0
2019/04/24,Wednesday,0.0,1.0,21.0,0.025,58.0,48.0
2019/04/25,Thursday,0.0,1.0,13.0,0.018000000000000002,37.0,24.0
2019/04/26,Friday,0.0,1.0,8.0,0.026,7.0,10.0
2019/04/27,Saturday,1.0,0.0,11.0,0.024,20.0,14.0
2019/04/28,Sunday,1.0,1.0,13.5,0.036000000000000004,17.0,15.0
2019/04/29,Monday,0.0,0.0,12.5,0.013,28.0,20.0
2019/04/30,Tuesday,0.0,0.0,16.0,0.024,35.0,26.0
2019/05/01,Wednesday,0.0,0.0,16.5,0.032,64.0,31.0
2019/05/02,Thursday,0.0,0.0,18.0,0.026,60.0,21.0
2019/05/03,Friday,0.0,0.0,18.0,0.034,54.0,28.0
2019/05/04,Saturday,1.0,0.0,19.5,0.045,93.0,64.0
2019/05/05,Sunday,1.0,0.0,20.5,0.046,57.0,41.0
2019/05/06,Monday,1.0,1.0,15.0,0.038,32.0,14.0
2019/05/07,Tuesday,0.0,0.0,15.0,0.031,50.0,21.0
2019/05/08,Wednesday,0.0,0.0,15.5,0.048,49.0,25.0
2019/05/09,Thursday,0.0,0.0,17.5,0.041,49.0,31.0
2019/05/10,Friday,0.0,0.0,18.5,0.036000000000000004,62.0,39.0
2019/05/11,Saturday,1.0,0.0,20.5,0.029,68.0,41.0
2019/05/12,Sunday,1.0,0.0,22.0,0.051,53.0,38.0
2019/05/13,Monday,0.0,1.0,19.5,0.036000000000000004,54.0,39.0
2019/05/14,Tuesday,0.0,0.0,20.0,0.038,47.0,39.0
2019/05/15,Wednesday,0.0,0.0,21.5,0.036000000000000004,66.0,50.0
2019/05/16,Thursday,0.0,0.0,23.5,0.037000000000000005,67.0,48.0
2019/05/17,Friday,0.0,0.0,23.0,0.028,57.0,43.0
2019/05/18,Saturday,1.0,1.0,22.5,0.041,30.0,17.0
2019/05/19,Sunday,1.0,1.0,20.0,0.026,7.0,13.0
2019/05/20,Monday,0.0,1.0,16.5,0.031,39.0,17.0
2019/05/21,Tuesday,0.0,0.0,18.0,0.042,49.0,23.0
2019/05/22,Wednesday,0.0,0.0,19.5,0.057,57.0,28.0
2019/05/23,Thursday,0.0,0.0,22.0,0.063,72.0,40.0
2019/05/24,Friday,0.0,0.0,24.5,0.069,79.0,48.0
2019/05/25,Saturday,1.0,0.0,23.5,0.064,96.0,63.0
2019/05/26,Sunday,1.0,0.0,25.0,0.047,38.0,21.0
2019/05/27,Monday,0.0,1.0,18.0,0.033,21.0,15.0
2019/05/28,Tuesday,0.0,0.0,18.5,0.037000000000000005,22.0,9.0
2019/05/29,Wednesday,0.0,0.0,20.0,0.044,50.0,25.0
2019/05/30,Thursday,0.0,1.0,20.0,0.049,48.0,25.0
2019/05/31,Friday,0.0,0.0,19.5,0.053,21.0,11.0
2019/06/01,Saturday,1.0,0.0,19.5,0.052000000000000005,36.0,26.0
2019/06/02,Sunday,1.0,0.0,21.0,0.047,41.0,24.0
2019/06/03,Monday,0.0,0.0,23.0,0.047,43.0,22.0
2019/06/04,Tuesday,0.0,0.0,23.5,0.033,27.0,17.0
2019/06/05,Wednesday,0.0,0.0,24.0,0.041,64.0,47.0
2019/06/06,Thursday,1.0,1.0,22.0,0.027000000000000003,67.0,50.0
2019/06/07,Friday,0.0,1.0,21.0,0.056,11.0,9.0
2019/06/08,Saturday,1.0,0.0,22.0,0.045,26.0,17.0
2019/06/09,Sunday,1.0,1.0,22.0,0.05,50.0,40.0
2019/06/10,Monday,0.0,1.0,19.0,0.029,12.0,8.0
2019/06/11,Tuesday,0.0,0.0,21.0,0.039,13.0,7.0
2019/06/12,Wednesday,0.0,0.0,21.0,0.026,37.0,22.0
2019/06/13,Thursday,0.0,0.0,23.0,0.033,32.0,20.0
2019/06/14,Friday,0.0,0.0,23.5,0.033,40.0,26.0
2019/06/15,Saturday,1.0,1.0,22.5,0.046,41.0,21.0
2019/06/16,Sunday,1.0,0.0,21.5,0.048,18.0,11.0
2019/06/17,Monday,0.0,1.0,22.0,0.04,26.0,17.0
2019/06/18,Tuesday,0.0,1.0,21.0,0.028,32.0,22.0
2019/06/19,Wednesday,0.0,1.0,22.0,0.044,37.0,27.0
2019/06/20,Thursday,0.0,0.0,24.0,0.046,35.0,24.0
2019/06/21,Friday,0.0,1.0,22.5,0.036000000000000004,33.0,22.0
2019/06/22,Saturday,1.0,0.0,24.5,0.04,14.0,6.0
2019/06/23,Sunday,1.0,0.0,25.0,0.043,16.0,9.0
2019/06/24,Monday,0.0,0.0,26.0,0.038,23.0,10.0
2019/06/25,Tuesday,0.0,0.0,26.5,0.048,32.0,18.0
2019/06/26,Wednesday,0.0,1.0,25.5,0.037000000000000005,34.0,19.0
2019/06/27,Thursday,0.0,1.0,26.5,0.042,16.0,8.0
2019/06/28,Friday,0.0,1.0,25.5,0.034,35.0,26.0
2019/06/29,Saturday,1.0,1.0,24.0,0.03,22.0,15.0
2019/06/30,Sunday,1.0,1.0,25.0,0.038,32.0,21.0
2019/07/01,Monday,0.0,0.0,25.0,0.053,33.0,23.0
2019/07/02,Tuesday,0.0,0.0,25.5,0.052000000000000005,28.0,20.0
2019/07/03,Wednesday,0.0,0.0,24.0,0.026,34.0,26.0
2019/07/04,Thursday,0.0,0.0,26.5,0.031,33.0,21.0
2019/07/05,Friday,0.0,0.0,27.5,0.042,32.0,19.0
2019/07/06,Saturday,1.0,0.0,30.5,0.048,25.0,16.0
2019/07/07,Sunday,1.0,0.0,28.0,0.046,17.0,9.0
2019/07/08,Monday,0.0,0.0,26.0,0.037000000000000005,10.0,4.0
2019/07/09,Tuesday,0.0,0.0,25.0,0.034,11.0,5.0
2019/07/10,Wednesday,0.0,1.0,23.0,0.028,10.0,5.0
2019/07/11,Thursday,0.0,1.0,23.0,0.02,9.0,2.0
2019/07/12,Friday,0.0,0.0,24.5,0.026,14.0,6.0
2019/07/13,Saturday,1.0,1.0,26.0,0.04,27.0,20.0
2019/07/14,Sunday,1.0,0.0,26.5,0.053,39.0,33.0
2019/07/15,Monday,0.0,1.0,24.5,0.032,37.0,30.0
2019/07/16,Tuesday,0.0,1.0,25.0,0.033,31.0,22.0
2019/07/17,Wednesday,1.0,0.0,25.5,0.039,55.0,47.0
2019/07/18,Thursday,0.0,0.0,27.5,0.058,54.0,47.0
2019/07/19,Friday,0.0,1.0,29.0,0.034,24.0,21.0
2019/07/20,Saturday,1.0,1.0,28.5,0.014,7.0,4.0
2019/07/21,Sunday,1.0,1.0,25.5,0.02,12.0,8.0
2019/07/22,Monday,0.0,1.0,27.5,0.047,38.0,30.0
2019/07/23,Tuesday,0.0,1.0,28.5,0.022,23.0,16.0
2019/07/24,Wednesday,0.0,1.0,26.0,0.013,17.0,10.0
2019/07/25,Thursday,0.0,1.0,26.5,0.018000000000000002,18.0,12.0
2019/07/26,Friday,0.0,1.0,25.0,0.023,14.0,12.0
2019/07/27,Saturday,1.0,1.0,29.0,0.035,13.0,10.0
2019/07/28,Sunday,1.0,1.0,26.5,0.025,10.0,7.0
2019/07/29,Monday,0.0,1.0,28.0,0.011,12.0,7.0
2019/07/30,Tuesday,0.0,1.0,28.5,0.018000000000000002,13.0,8.0
2019/07/31,Wednesday,0.0,1.0,26.0,0.017,11.0,7.0
2019/08/01,Thursday,0.0,1.0,27.0,0.015,11.0,6.0
2019/08/02,Friday,0.0,0.0,29.0,0.021,16.0,10.0
2019/08/03,Saturday,1.0,1.0,31.0,0.034,16.0,10.0
2019/08/04,Sunday,1.0,1.0,29.5,0.051,23.0,15.0
2019/08/05,Monday,0.0,0.0,31.0,0.035,30.0,22.0
2019/08/06,Tuesday,0.0,0.0,32.5,0.025,23.0,15.0
2019/08/07,Wednesday,0.0,1.0,27.0,0.011,15.0,10.0
2019/08/08,Thursday,0.0,0.0,29.5,0.027000000000000003,33.0,26.0
2019/08/09,Friday,0.0,0.0,30.5,0.02,22.0,12.0
2019/08/10,Saturday,1.0,0.0,32.0,0.027000000000000003,18.0,11.0
2019/08/11,Sunday,1.0,1.0,31.0,0.026,13.0,7.0
2019/08/12,Monday,0.0,1.0,27.0,0.013,12.0,9.0
2019/08/13,Tuesday,0.0,1.0,30.0,0.024,18.0,10.0
2019/08/14,Wednesday,0.0,0.0,31.0,0.019,16.0,9.0
2019/08/15,Thursday,1.0,1.0,26.5,0.013,7.0,3.0
2019/08/16,Friday,0.0,1.0,26.5,0.026,14.0,7.0
2019/08/17,Saturday,1.0,1.0,26.0,0.058,27.0,16.0
2019/08/18,Sunday,1.0,0.0,27.0,0.05,23.0,14.0
2019/08/19,Monday,0.0,0.0,26.0,0.035,23.0,14.0
2019/08/20,Tuesday,0.0,0.0,28.0,0.041,25.0,16.0
2019/08/21,Wednesday,0.0,1.0,27.0,0.032,27.0,18.0
2019/08/22,Thursday,0.0,0.0,27.0,0.035,32.0,22.0
2019/08/23,Friday,0.0,0.0,27.0,0.04,30.0,17.0
2019/08/24,Saturday,1.0,0.0,24.5,0.024,22.0,11.0
2019/08/25,Sunday,1.0,0.0,25.0,0.036000000000000004,19.0,11.0
2019/08/26,Monday,0.0,0.0,27.0,0.04,24.0,14.0
2019/08/27,Tuesday,0.0,1.0,25.5,0.037000000000000005,22.0,17.0
2019/08/28,Wednesday,0.0,1.0,27.0,0.038,28.0,18.0
2019/08/29,Thursday,0.0,1.0,23.0,0.031,24.0,15.0
2019/08/30,Friday,0.0,1.0,23.5,0.025,17.0,9.0
2019/08/31,Saturday,1.0,0.0,24.0,0.032,17.0,10.0
2019/09/01,Sunday,1.0,0.0,23.5,0.032,17.0,11.0
2019/09/02,Monday,0.0,0.0,24.5,0.026,24.0,13.0
2019/09/03,Tuesday,0.0,1.0,25.0,0.017,19.0,10.0
2019/09/04,Wednesday,0.0,1.0,23.5,0.016,7.0,3.0
2019/09/05,Thursday,0.0,1.0,25.0,0.006999999999999999,7.0,4.0
2019/09/06,Friday,0.0,1.0,25.5,0.009000000000000001,13.0,5.0
2019/09/07,Saturday,1.0,1.0,26.5,,,
2019/09/08,Sunday,1.0,1.0,25.0,,,
2019/09/09,Monday,0.0,1.0,25.0,0.014,33.0,22.0
2019/09/10,Tuesday,0.0,1.0,24.5,0.013,10.0,6.0
2019/09/11,Wednesday,0.0,1.0,24.5,0.036000000000000004,8.0,3.0
2019/09/12,Thursday,1.0,1.0,21.0,0.023,11.0,6.0
2019/09/13,Friday,1.0,1.0,23.5,0.028,11.0,5.0
2019/09/14,Saturday,1.0,1.0,22.5,0.018000000000000002,16.0,8.0
2019/09/15,Sunday,1.0,0.0,25.0,0.029,13.0,8.0
2019/09/16,Monday,0.0,0.0,26.0,0.022,10.0,5.0
2019/09/17,Tuesday,0.0,0.0,23.5,0.024,23.0,8.0
2019/09/18,Wednesday,0.0,0.0,20.5,0.022,31.0,12.0
2019/09/19,Thursday,0.0,0.0,20.0,0.026,29.0,10.0
2019/09/20,Friday,0.0,0.0,20.0,0.014,22.0,8.0
2019/09/21,Saturday,1.0,0.0,20.0,0.017,15.0,5.0
2019/09/22,Sunday,1.0,1.0,18.5,0.036000000000000004,5.0,2.0
2019/09/23,Monday,0.0,0.0,21.0,0.032,11.0,5.0
2019/09/24,Tuesday,0.0,0.0,20.5,0.016,24.0,12.0
2019/09/25,Wednesday,0.0,0.0,21.0,0.019,28.0,15.0
2019/09/26,Thursday,0.0,0.0,23.5,0.016,25.0,15.0
2019/09/27,Friday,0.0,0.0,23.5,0.011,23.0,11.0
2019/09/28,Saturday,1.0,0.0,24.0,0.018000000000000002,26.0,16.0
2019/09/29,Sunday,1.0,0.0,23.5,0.031,34.0,23.0
2019/09/30,Monday,0.0,0.0,23.0,0.032,46.0,33.0
2019/10/01,Tuesday,0.0,,,0.024,40.0,28.0
2019/10/02,Wednesday,0.0,,,0.006,19.0,14.0
2019/10/03,Thursday,1.0,,,0.018000000000000002,7.0,5.0
2019/10/04,Friday,0.0,,,0.018000000000000002,21.0,15.0
2019/10/05,Saturday,1.0,,,0.023,40.0,25.0
2019/10/06,Sunday,1.0,,,0.031,12.0,5.0
2019/10/07,Monday,0.0,,,0.01,11.0,8.0
2019/10/08,Tuesday,0.0,,,0.025,24.0,10.0
2019/10/09,Wednesday,1.0,,,0.013,25.0,11.0
2019/10/10,Thursday,0.0,,,0.006999999999999999,29.0,15.0
2019/10/11,Friday,0.0,,,0.02,31.0,18.0
2019/10/12,Saturday,1.0,,,0.036000000000000004,25.0,11.0
2019/10/13,Sunday,1.0,,,0.029,17.0,8.0
2019/10/14,Monday,0.0,,,0.017,30.0,15.0
2019/10/15,Tuesday,0.0,,,0.015,21.0,8.0
2019/10/16,Wednesday,0.0,,,0.018000000000000002,28.0,15.0
2019/10/17,Thursday,0.0,,,0.019,31.0,17.0
2019/10/18,Friday,0.0,,,0.017,18.0,9.0
2019/10/19,Saturday,1.0,,,0.022,22.0,11.0
2019/10/20,Sunday,1.0,,,0.022,35.0,25.0
2019/10/21,Monday,0.0,,,0.021,36.0,22.0
2019/10/22,Tuesday,0.0,,,0.017,35.0,21.0
2019/10/23,Wednesday,0.0,,,0.016,25.0,14.0
2019/10/24,Thursday,0.0,,,0.036000000000000004,27.0,17.0
2019/10/25,Friday,0.0,,,0.025,23.0,11.0
2019/10/26,Saturday,1.0,,,0.023,24.0,13.0
2019/10/27,Sunday,1.0,,,0.022,25.0,14.0
2019/10/28,Monday,0.0,,,0.026,29.0,18.0
2019/10/29,Tuesday,0.0,,,0.02,84.0,24.0
2019/10/30,Wednesday,0.0,,,0.015,26.0,11.0
2019/10/31,Thursday,0.0,,,0.024,64.0,23.0
