date,weekday,datename,weekend,행정구,맑음,눈/비,min_c,max_c,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
2019/08/08,Thursday,,,송파구,1.0,0.0,26.0,33.0,송파구,0.024,0.027000000000000003,0.1,0.003,33.0,26.0
2019/08/09,Friday,,,송파구,1.0,0.0,26.0,35.0,송파구,0.031,0.02,0.1,0.003,22.0,12.0
2019/08/10,Saturday,,1.0,송파구,1.0,0.0,27.0,37.0,송파구,0.019,0.027000000000000003,0.1,0.002,18.0,11.0
2019/08/11,Sunday,,1.0,송파구,0.0,1.0,26.0,36.0,송파구,0.008,0.026,0.1,0.002,13.0,7.0
2019/08/12,Monday,,,송파구,0.0,1.0,25.0,29.0,송파구,0.019,0.013,0.1,0.002,12.0,9.0
2019/08/13,Tuesday,,,송파구,0.0,1.0,25.0,35.0,송파구,0.021,0.024,0.2,0.003,18.0,10.0
2019/08/14,Wednesday,,,송파구,1.0,0.0,26.0,36.0,송파구,0.02,0.019,0.3,0.003,16.0,9.0
2019/08/15,Thursday,광복절,1.0,송파구,0.0,1.0,24.0,29.0,송파구,0.012,0.013,0.3,0.002,7.0,3.0
2019/08/16,Friday,,,송파구,0.0,1.0,23.0,30.0,송파구,0.016,0.026,0.4,0.003,14.0,7.0
2019/08/17,Saturday,,1.0,송파구,0.0,1.0,23.0,29.0,송파구,0.013,0.058,0.5,0.003,27.0,16.0
2019/08/18,Sunday,,1.0,송파구,1.0,0.0,23.0,31.0,송파구,0.015,0.05,0.5,0.003,23.0,14.0
2019/08/19,Monday,,,송파구,1.0,0.0,21.0,31.0,송파구,0.033,0.035,0.5,0.003,23.0,14.0
2019/08/20,Tuesday,,,송파구,1.0,0.0,23.0,33.0,송파구,0.025,0.041,0.5,0.003,25.0,16.0
2019/08/21,Wednesday,,,송파구,0.0,1.0,24.0,30.0,송파구,0.032,0.032,0.5,0.004,27.0,18.0
2019/08/22,Thursday,,,송파구,1.0,0.0,23.0,31.0,송파구,0.028,0.035,0.5,0.003,32.0,22.0
2019/08/23,Friday,,,송파구,1.0,0.0,23.0,31.0,송파구,0.024,0.04,0.6,0.003,30.0,17.0
2019/08/24,Saturday,,1.0,송파구,1.0,0.0,22.0,27.0,송파구,0.025,0.024,0.5,0.004,22.0,11.0
2019/08/25,Sunday,,1.0,송파구,1.0,0.0,20.0,30.0,송파구,0.019,0.036000000000000004,0.5,0.003,19.0,11.0
2019/08/26,Monday,,,송파구,1.0,0.0,22.0,32.0,송파구,0.027000000000000003,0.04,0.5,0.003,24.0,14.0
2019/08/27,Tuesday,,,송파구,0.0,1.0,22.0,29.0,송파구,0.03,0.037000000000000005,0.5,0.002,22.0,17.0
2019/08/28,Wednesday,,,송파구,0.0,1.0,24.0,30.0,송파구,0.026,0.038,0.5,0.003,28.0,18.0
2019/08/29,Thursday,,,송파구,0.0,1.0,20.0,26.0,송파구,0.024,0.031,0.5,0.003,24.0,15.0
2019/08/30,Friday,,,송파구,0.0,1.0,20.0,27.0,송파구,0.024,0.025,0.4,0.003,17.0,9.0
2019/08/31,Saturday,,1.0,송파구,1.0,0.0,19.0,29.0,송파구,0.024,0.032,0.4,0.003,17.0,10.0
2019/09/01,Sunday,,1.0,송파구,1.0,0.0,19.0,28.0,송파구,0.021,0.032,0.5,0.003,17.0,11.0
2019/09/02,Monday,,,송파구,1.0,0.0,19.0,30.0,송파구,0.034,0.026,0.5,0.003,24.0,13.0
2019/09/03,Tuesday,,,송파구,0.0,1.0,22.0,28.0,송파구,0.027000000000000003,0.017,0.5,0.002,19.0,10.0
2019/09/04,Wednesday,,,송파구,0.0,1.0,21.0,26.0,송파구,0.023,0.016,0.4,0.002,7.0,3.0
2019/09/05,Thursday,,,송파구,0.0,1.0,22.0,28.0,송파구,0.024,0.006999999999999999,0.4,0.002,7.0,4.0
2019/09/06,Friday,,,송파구,0.0,1.0,22.0,29.0,송파구,0.024,0.009000000000000001,0.4,0.003,13.0,5.0
2019/09/07,Saturday,,1.0,송파구,0.0,1.0,23.0,30.0,,,,,,,
2019/09/08,Sunday,,1.0,송파구,0.0,1.0,23.0,27.0,,,,,,,
2019/09/09,Monday,,,송파구,0.0,1.0,22.0,28.0,송파구,0.031,0.014,0.6,0.003,33.0,22.0
2019/09/10,Tuesday,,,송파구,0.0,1.0,22.0,27.0,송파구,0.027000000000000003,0.013,0.4,0.002,10.0,6.0
2019/09/11,Wednesday,,,송파구,0.0,1.0,20.0,29.0,송파구,0.016,0.036000000000000004,0.4,0.002,8.0,3.0
2019/09/12,Thursday,추석,1.0,송파구,0.0,1.0,19.0,23.0,송파구,0.011,0.023,0.3,0.002,11.0,6.0
2019/09/13,Friday,추석,1.0,송파구,0.0,1.0,18.0,29.0,송파구,0.013,0.028,0.3,0.002,11.0,5.0
2019/09/14,Saturday,추석,1.0,송파구,0.0,1.0,21.0,24.0,송파구,0.02,0.018000000000000002,0.4,0.002,16.0,8.0
2019/09/15,Sunday,,1.0,송파구,1.0,0.0,20.0,30.0,송파구,0.012,0.029,0.5,0.002,13.0,8.0
2019/09/16,Monday,,,송파구,1.0,0.0,21.0,31.0,송파구,0.018000000000000002,0.022,0.4,0.002,10.0,5.0
2019/09/17,Tuesday,,,송파구,1.0,0.0,18.0,29.0,송파구,0.03,0.024,0.4,0.002,23.0,8.0
2019/09/18,Wednesday,,,송파구,1.0,0.0,16.0,25.0,송파구,0.031,0.022,0.5,0.003,31.0,12.0
2019/09/19,Thursday,,,송파구,1.0,0.0,14.0,26.0,송파구,0.023,0.026,0.4,0.003,29.0,10.0
2019/09/20,Friday,,,송파구,1.0,0.0,16.0,24.0,송파구,0.024,0.014,0.4,0.002,22.0,8.0
2019/09/21,Saturday,,1.0,송파구,1.0,0.0,18.0,22.0,송파구,0.022,0.017,0.4,0.002,15.0,5.0
2019/09/22,Sunday,,1.0,송파구,0.0,1.0,17.0,20.0,송파구,0.011,0.036000000000000004,0.3,0.002,5.0,2.0
2019/09/23,Monday,,,송파구,1.0,0.0,17.0,25.0,송파구,0.015,0.032,0.3,0.002,11.0,5.0
2019/09/24,Tuesday,,,송파구,1.0,0.0,14.0,27.0,송파구,0.034,0.016,0.5,0.003,24.0,12.0
2019/09/25,Wednesday,,,송파구,1.0,0.0,15.0,27.0,송파구,0.038,0.019,0.5,0.003,28.0,15.0
2019/09/26,Thursday,,,송파구,1.0,0.0,18.0,29.0,송파구,0.036000000000000004,0.016,0.5,0.003,25.0,15.0
2019/09/27,Friday,,,송파구,1.0,0.0,20.0,27.0,송파구,0.034,0.011,0.5,0.003,23.0,11.0
2019/09/28,Saturday,,1.0,송파구,1.0,0.0,19.0,29.0,송파구,0.032,0.018000000000000002,0.5,0.003,26.0,16.0
2019/09/29,Sunday,,1.0,송파구,1.0,0.0,18.0,29.0,송파구,0.031,0.031,0.5,0.003,34.0,23.0
2019/09/30,Monday,,,송파구,1.0,0.0,16.0,30.0,송파구,0.041,0.032,0.6,0.003,46.0,33.0
2019/10/01,Tuesday,,,,,,,,송파구,0.037000000000000005,0.024,0.6,0.003,40.0,28.0
2019/10/02,Wednesday,,,,,,,,송파구,0.024,0.006,0.4,0.003,19.0,14.0
2019/10/03,Thursday,개천절,1.0,,,,,,송파구,0.015,0.018000000000000002,0.3,0.002,7.0,5.0
2019/10/04,Friday,,,,,,,,송파구,0.026,0.018000000000000002,0.4,0.003,21.0,15.0
2019/10/05,Saturday,,1.0,,,,,,송파구,0.018000000000000002,0.023,0.5,0.003,40.0,25.0
2019/10/06,Sunday,,1.0,,,,,,송파구,0.011,0.031,0.3,0.002,12.0,5.0
2019/10/07,Monday,,,,,,,,송파구,0.025,0.01,0.4,0.002,11.0,8.0
2019/10/08,Tuesday,,,,,,,,송파구,0.02,0.025,0.4,0.002,24.0,10.0
2019/10/09,Wednesday,한글날,1.0,,,,,,송파구,0.031,0.013,0.5,0.003,25.0,11.0
2019/10/10,Thursday,,,,,,,,송파구,0.039,0.006999999999999999,0.6,0.003,29.0,15.0
2019/10/11,Friday,,,,,,,,송파구,0.028,0.02,0.6,0.003,31.0,18.0
2019/10/12,Saturday,,1.0,,,,,,송파구,0.013,0.036000000000000004,0.4,0.002,25.0,11.0
2019/10/13,Sunday,,1.0,,,,,,송파구,0.015,0.029,0.3,0.002,17.0,8.0
2019/10/14,Monday,,,,,,,,송파구,0.028,0.017,0.5,0.003,30.0,15.0
2019/10/15,Tuesday,,,,,,,,송파구,0.028,0.015,0.4,0.002,21.0,8.0
2019/10/16,Wednesday,,,,,,,,송파구,0.033,0.018000000000000002,0.5,0.003,28.0,15.0
2019/10/17,Thursday,,,,,,,,송파구,0.034,0.019,0.5,0.002,31.0,17.0
2019/10/18,Friday,,,,,,,,송파구,0.028,0.017,0.4,0.002,18.0,9.0
2019/10/19,Saturday,,1.0,,,,,,송파구,0.03,0.022,0.5,0.002,22.0,11.0
2019/10/20,Sunday,,1.0,,,,,,송파구,0.031,0.022,0.5,0.003,35.0,25.0
2019/10/21,Monday,,,,,,,,송파구,0.04,0.021,0.7,0.003,36.0,22.0
2019/10/22,Tuesday,,,,,,,,송파구,0.044,0.017,0.7,0.003,35.0,21.0
2019/10/23,Wednesday,,,,,,,,송파구,0.035,0.016,0.5,0.003,25.0,14.0
2019/10/24,Thursday,,,,,,,,송파구,0.023,0.036000000000000004,0.4,0.002,27.0,17.0
2019/10/25,Friday,,,,,,,,송파구,0.029,0.025,0.4,0.002,23.0,11.0
2019/10/26,Saturday,,1.0,,,,,,송파구,0.019,0.023,0.4,0.002,24.0,13.0
2019/10/27,Sunday,,1.0,,,,,,송파구,0.026,0.022,0.5,0.003,25.0,14.0
2019/10/28,Monday,,,,,,,,송파구,0.029,0.026,0.5,0.003,29.0,18.0
2019/10/29,Tuesday,,,,,,,,송파구,0.027000000000000003,0.02,0.5,0.003,84.0,24.0
2019/10/30,Wednesday,,,,,,,,송파구,0.033,0.015,0.5,0.003,26.0,11.0
2019/10/31,Thursday,,,,,,,,송파구,0.034,0.024,0.5,0.003,64.0,23.0
