date,m_count,LG_rate,두산_rate
2018/08/26,523,0.16252390057361377,0.21414913957934992
2018/08/27,201,0.19900497512437812,0.13930348258706468
2018/08/28,276,0.2536231884057971,0.23550724637681159
2018/08/29,110,0.15454545454545454,0.14545454545454545
2018/08/30,258,0.1434108527131783,0.24031007751937986
2018/08/31,176,0.30113636363636365,0.23295454545454544
2018/09/01,274,0.16058394160583941,0.145985401459854
2018/09/02,109,0.1834862385321101,0.1926605504587156
2018/09/03,141,0.2624113475177305,0.19858156028368795
2018/09/04,997,0.18756268806419257,0.12637913741223672
2018/09/05,1073,0.22180801491146318,0.09226467847157502
2018/09/06,864,0.15393518518518517,0.1840277777777778
2018/09/07,677,0.12998522895125553,0.12703101920236337
2018/09/08,706,0.17138810198300283,0.1529745042492918
2018/09/09,734,0.2956403269754768,0.09400544959128065
2018/09/10,786,0.14631043256997456,0.09033078880407125
2018/09/11,1166,0.11749571183533447,0.07204116638078903
2018/09/12,945,0.23174603174603176,0.14497354497354498
2018/09/13,926,0.3207343412526998,0.11987041036717062
2018/09/14,799,0.13141426783479349,0.13516896120150187
2018/09/15,892,0.18946188340807174,0.12780269058295965
2018/09/16,944,0.17690677966101695,0.0815677966101695
2018/09/17,164,0.2073170731707317,0.11585365853658537
2018/09/18,1026,0.2046783625730994,0.15204678362573099
2018/09/19,1537,0.26219908913467793,0.08132726089785296
2018/09/20,1058,0.20415879017013233,0.10302457466918714
2018/09/21,1311,0.13729977116704806,0.09992372234935164
2018/09/22,956,0.12552301255230125,0.17154811715481172
2018/09/23,1136,0.16109154929577466,0.11443661971830986
2018/09/24,119,0.1092436974789916,0.1092436974789916
2018/09/25,1266,0.160347551342812,0.16903633491311215
2018/09/26,1095,0.14794520547945206,0.1643835616438356
2018/09/27,1206,0.13266998341625208,0.13764510779436154
2018/09/28,1361,0.17560617193240263,0.1565025716385011
2018/09/29,1399,0.2930664760543245,0.2058613295210865
2018/09/30,1331,0.1487603305785124,0.1284748309541698
2018/10/01,211,0.2132701421800948,0.12796208530805686
2018/10/02,976,0.18442622950819673,0.03278688524590164
2018/10/03,1146,0.11780104712041885,0.02617801047120419
2018/10/04,891,0.04264870931537598,0.04040404040404041
2018/10/05,268,0.10820895522388059,0.15298507462686567
2018/10/06,1709,0.15038033937975423,0.14160327677004095
2018/10/07,666,0.05105105105105105,0.19519519519519518
2018/10/08,181,0.14917127071823205,0.11602209944751381
2018/10/09,2264,0.026943462897526502,0.02517667844522968
2018/10/10,1291,0.017815646785437646,0.0983733539891557
2018/10/11,700,0.03428571428571429,0.16285714285714287
2018/10/12,1114,0.010771992818671455,0.07450628366247755
2018/10/13,1357,0.05232129697862933,0.10906411201179071
2018/10/14,456,0.07236842105263158,0.24561403508771928
2018/10/15,333,0.0990990990990991,0.10510510510510511
2018/10/16,1238,0.027463651050080775,0.0395799676898223
2018/10/17,443,0.05191873589164785,0.056433408577878104
2018/10/18,393,0.07633587786259542,0.0916030534351145
2018/10/19,1996,0.061122244488977955,0.037575150300601205
2018/10/20,1388,0.02089337175792507,0.09005763688760807
2018/10/21,261,0.11877394636015326,0.210727969348659
2018/10/22,1569,0.030592734225621414,0.05672402804333971
2018/10/23,1672,0.025717703349282296,0.04425837320574163
2018/10/24,841,0.1272294887039239,0.06658739595719382
2018/10/25,402,0.13681592039800994,0.12189054726368159
2018/10/26,312,0.11538461538461539,0.05448717948717949
2018/10/27,900,0.07222222222222222,0.06666666666666667
2018/10/28,497,0.08651911468812877,0.05835010060362173
2018/10/29,230,0.22608695652173913,0.10434782608695652
2018/10/30,637,0.09419152276295134,0.054945054945054944
2018/10/31,704,0.03835227272727273,0.10085227272727272
2018/11/01,235,0.225531914893617,0.19574468085106383
2018/11/02,1758,0.04948805460750853,0.1149032992036405
2018/11/03,413,0.05811138014527845,0.4043583535108959
2018/11/04,954,0.039832285115303984,0.5440251572327044
2018/11/05,843,0.022538552787663108,0.49110320284697506
2018/11/06,226,0.11061946902654868,0.3141592920353982
2018/11/07,1130,0.012389380530973451,0.504424778761062
2018/11/08,293,0.14675767918088736,0.3924914675767918
2018/11/09,937,0.01814300960512273,0.5955176093916755
2018/11/10,971,0.024716786817713696,0.5890834191555098
2018/11/11,189,0.08465608465608465,0.2857142857142857
2018/11/12,2356,0.05135823429541596,0.35144312393887944
2018/11/13,781,0.06274007682458387,0.2407170294494238
2018/11/14,310,0.08064516129032258,0.08709677419354839
2018/11/15,300,0.10333333333333333,0.07333333333333333
2018/11/16,212,0.24056603773584906,0.06132075471698113
2018/11/17,193,0.15544041450777202,0.06735751295336788
2018/11/18,149,0.18120805369127516,0.04697986577181208
2018/11/19,364,0.11538461538461539,0.11813186813186813
2018/11/20,256,0.15234375,0.08984375
2018/11/21,366,0.25136612021857924,0.09562841530054644
2018/11/22,327,0.18960244648318042,0.10397553516819572
2018/11/23,302,0.2152317880794702,0.076158940397351
2018/11/24,123,0.13008130081300814,0.15447154471544716
2018/11/25,176,0.4602272727272727,0.0625
2018/11/26,176,0.23295454545454544,0.07386363636363637
2018/11/27,257,0.32684824902723736,0.1556420233463035
2018/11/28,269,0.25650557620817843,0.12639405204460966
2018/11/29,210,0.24285714285714285,0.10476190476190476
2018/11/30,245,0.16326530612244897,0.22448979591836735
2018/12/01,159,0.24528301886792453,0.09433962264150944
2018/12/02,103,0.23300970873786409,0.08737864077669903
2018/12/03,162,0.24691358024691357,0.12962962962962962
2018/12/04,217,0.16589861751152074,0.1336405529953917
2018/12/05,262,0.14885496183206107,0.08015267175572519
2018/12/06,123,0.17073170731707318,0.12195121951219512
2018/12/07,524,0.0648854961832061,0.10114503816793893
2018/12/08,235,0.13191489361702127,0.2425531914893617
2018/12/09,171,0.2982456140350877,0.11695906432748537
2018/12/10,411,0.10218978102189781,0.1873479318734793
2018/12/11,676,0.07544378698224852,0.3994082840236686
2018/12/12,233,0.13733905579399142,0.2017167381974249
2018/12/13,200,0.09,0.15
2018/12/14,178,0.21910112359550563,0.0898876404494382
2018/12/15,153,0.17647058823529413,0.13071895424836602
2018/12/16,115,0.21739130434782608,0.06086956521739131
2018/12/17,125,0.208,0.096
2018/12/18,110,0.17272727272727273,0.18181818181818182
2018/12/19,113,0.1504424778761062,0.08849557522123894
2018/12/20,118,0.11864406779661017,0.19491525423728814
2018/12/21,98,0.16326530612244897,0.11224489795918367
2018/12/22,56,0.16071428571428573,0.16071428571428573
2018/12/23,67,0.08955223880597014,0.07462686567164178
2018/12/24,78,0.16666666666666666,0.10256410256410256
2018/12/25,72,0.3194444444444444,0.05555555555555555
2018/12/26,126,0.11904761904761904,0.40476190476190477
2018/12/27,68,0.45588235294117646,0.22058823529411764
2018/12/28,88,0.2159090909090909,0.13636363636363635
2018/12/29,47,0.2553191489361702,0.02127659574468085
2018/12/30,51,0.19607843137254902,0.11764705882352941
2018/12/31,56,0.19642857142857142,0.17857142857142858
2019/01/01,44,0.29545454545454547,0.06818181818181818
2019/01/02,62,0.22580645161290322,0.12903225806451613
2019/01/03,52,0.1346153846153846,0.057692307692307696
2019/01/04,54,0.16666666666666666,0.09259259259259259
2019/01/05,45,0.4666666666666667,0.022222222222222223
2019/01/06,52,0.25,0.038461538461538464
2019/01/07,89,0.23595505617977527,0.033707865168539325
2019/01/08,86,0.11627906976744186,0.011627906976744186
2019/01/09,69,0.15942028985507245,0.043478260869565216
2019/01/10,73,0.0958904109589041,0.1095890410958904
2019/01/11,64,0.234375,0.15625
2019/01/12,34,0.29411764705882354,0.11764705882352941
2019/01/13,40,0.225,0.05
2019/01/14,64,0.359375,0.09375
2019/01/15,74,0.24324324324324326,0.16216216216216217
2019/01/16,77,0.2727272727272727,0.14285714285714285
2019/01/17,116,0.41379310344827586,
2019/01/18,69,0.15942028985507245,0.10144927536231885
2019/01/19,56,0.21428571428571427,0.03571428571428571
2019/01/20,59,0.288135593220339,0.1016949152542373
2019/01/21,36,0.19444444444444445,0.05555555555555555
2019/01/22,65,0.06153846153846154,0.06153846153846154
2019/01/23,48,0.20833333333333334,0.08333333333333333
2019/01/24,54,0.25925925925925924,0.09259259259259259
2019/01/25,92,0.11956521739130435,0.03260869565217391
2019/01/26,40,0.15,0.075
2019/01/27,53,0.1509433962264151,0.018867924528301886
2019/01/28,81,0.09876543209876543,0.06172839506172839
2019/01/29,172,0.09302325581395349,0.040697674418604654
2019/01/30,186,0.0913978494623656,0.06989247311827956
2019/01/31,114,0.3157894736842105,0.06140350877192982
2019/02/01,202,0.17326732673267325,0.09900990099009901
2019/02/02,64,0.21875,0.234375
2019/02/03,119,0.15966386554621848,0.35294117647058826
2019/02/04,46,0.17391304347826086,0.2608695652173913
2019/02/05,26,0.07692307692307693,0.15384615384615385
2019/02/06,45,0.2222222222222222,0.15555555555555556
2019/02/07,78,0.2564102564102564,0.16666666666666666
2019/02/08,86,0.16279069767441862,0.20930232558139536
2019/02/09,66,0.07575757575757576,0.15151515151515152
2019/02/10,57,0.22807017543859648,0.12280701754385964
2019/02/11,132,0.16666666666666666,0.08333333333333333
2019/02/12,119,0.33613445378151263,0.058823529411764705
2019/02/13,76,0.27631578947368424,0.11842105263157894
2019/02/14,178,0.10112359550561797,0.06741573033707865
2019/02/15,94,0.1702127659574468,0.2978723404255319
2019/02/16,107,0.3177570093457944,0.056074766355140186
2019/02/17,54,0.12962962962962962,0.16666666666666666
2019/02/18,120,0.08333333333333333,0.09166666666666666
2019/02/19,71,0.08450704225352113,0.08450704225352113
2019/02/20,114,0.02631578947368421,0.03508771929824561
2019/02/21,102,0.10784313725490197,0.058823529411764705
2019/02/22,71,0.18309859154929578,0.1267605633802817
2019/02/23,118,0.06779661016949153,0.0847457627118644
2019/02/24,131,0.5725190839694656,0.04580152671755725
2019/02/25,183,0.1366120218579235,0.04371584699453552
2019/02/26,118,0.17796610169491525,0.16101694915254236
2019/02/27,177,0.4745762711864407,0.10734463276836158
2019/02/28,185,0.08648648648648649,0.05405405405405406
2019/03/01,178,0.4550561797752809,0.028089887640449437
2019/03/02,181,0.3425414364640884,0.03867403314917127
2019/03/03,91,0.31868131868131866,0.10989010989010989
2019/03/04,322,0.37577639751552794,0.018633540372670808
2019/03/05,336,0.5238095238095238,0.026785714285714284
2019/03/06,134,0.291044776119403,0.04477611940298507
2019/03/07,133,0.39097744360902253,0.03759398496240601
2019/03/08,84,0.3333333333333333,0.07142857142857142
2019/03/09,72,0.3611111111111111,0.05555555555555555
2019/03/10,92,0.358695652173913,0.07608695652173914
2019/03/11,109,0.41284403669724773,0.06422018348623854
2019/03/12,326,0.2085889570552147,0.12269938650306748
2019/03/13,314,0.20382165605095542,0.14968152866242038
2019/03/14,311,0.17684887459807075,0.1157556270096463
2019/03/15,307,0.1563517915309446,0.04560260586319218
2019/03/16,564,0.15070921985815602,0.051418439716312055
2019/03/17,368,0.28804347826086957,0.04891304347826087
2019/03/18,190,0.11578947368421053,0.07894736842105263
2019/03/19,430,0.12325581395348838,0.05581395348837209
2019/03/20,315,0.13968253968253969,0.0380952380952381
2019/03/21,207,0.1932367149758454,0.10628019323671498
2019/03/22,257,0.15953307392996108,0.0933852140077821
2019/03/23,1893,0.17010036978341259,0.07501320655044902
2019/03/24,1647,0.1979356405585914,0.058287795992714025
2019/03/25,265,0.37358490566037733,0.052830188679245285
2019/03/26,1856,0.22952586206896552,0.057112068965517244
2019/03/27,2134,0.21790065604498593,0.1049671977507029
2019/03/28,1839,0.13648722131593258,0.07775965198477433
2019/03/29,1580,0.1930379746835443,0.11582278481012659
2019/03/30,1543,0.1607258587167855,0.09591704471808166
2019/03/31,1799,0.292384658143413,0.05225125069483046
2019/04/01,223,0.43946188340807174,0.08071748878923767
2019/04/02,1438,0.17524339360222532,0.10222531293463143
2019/04/03,1378,0.18505079825834542,0.06458635703918723
2019/04/04,2094,0.2531041069723018,0.06829035339063992
2019/04/05,1516,0.20514511873350924,0.07189973614775726
2019/04/06,1984,0.14717741935483872,0.05897177419354839
2019/04/07,1652,0.17312348668280872,0.0599273607748184
2019/04/08,180,0.2,0.044444444444444446
2019/04/09,285,0.15087719298245614,0.06666666666666667
2019/04/10,1585,0.2302839116719243,0.0750788643533123
2019/04/11,1409,0.19020581973030518,0.0830376153300213
2019/04/12,2096,0.14551526717557253,0.06297709923664122
2019/04/13,2005,0.25536159600997504,0.05785536159600998
2019/04/14,1778,0.16647919010123735,0.08548931383577053
2019/04/15,273,0.19047619047619047,0.13186813186813187
2019/04/16,2155,0.32668213457076567,0.08352668213457076
2019/04/17,2104,0.39306083650190116,0.1335551330798479
2019/04/18,2479,0.18959257765227913,0.04759983864461476
2019/04/19,2334,0.2365038560411311,0.0766923736075407
2019/04/20,1609,0.24238657551274084,0.08638906152889994
2019/04/21,1683,0.23291740938799763,0.052881758764111705
2019/04/22,263,0.2737642585551331,0.08745247148288973
2019/04/23,905,0.40331491712707185,0.19889502762430938
2019/04/24,1739,0.18113858539390454,0.044853364002300174
2019/04/25,938,0.1396588486140725,0.10021321961620469
2019/04/26,937,0.08964781216648879,0.20597652081109924
2019/04/27,1342,0.2429210134128167,0.07078986587183309
2019/04/28,1833,0.21112929623567922,0.1794871794871795
2019/04/29,465,0.26021505376344084,0.3032258064516129
2019/04/30,1762,0.46140749148694665,0.0681044267877412
2019/05/01,1622,0.23057953144266338,0.08508014796547472
2019/05/02,2026,0.24629812438302073,0.09180651530108588
2019/05/03,1976,0.2216599190283401,0.11639676113360324
2019/05/04,1837,0.24333151878062056,0.11268372346216658
2019/05/05,1339,0.23002240477968633,0.14115011202389843
2019/05/06,352,0.14488636363636365,0.1590909090909091
2019/05/07,2075,0.39036144578313253,0.08530120481927711
2019/05/08,1483,0.15778826702629806,0.14227916385704653
2019/05/09,1844,0.20498915401301518,0.09219088937093275
2019/05/10,1774,0.19673055242390078,0.12570462232243518
2019/05/11,1427,0.27960756832515765,0.10021023125437982
2019/05/12,1981,0.2407874810701666,0.05047955577990914
2019/05/13,295,0.27796610169491526,0.0847457627118644
2019/05/14,1571,0.17250159134309356,0.1705919796308084
2019/05/15,2107,0.3749406739439962,0.05885144755576649
2019/05/16,1902,0.2392218717139853,0.0583596214511041
2019/05/17,1476,0.15989159891598917,0.12262872628726287
2019/05/18,1763,0.1973908111174135,0.19909245604083947
2019/05/19,799,0.09011264080100125,0.04130162703379224
2019/05/20,266,0.22556390977443608,0.09022556390977443
2019/05/21,1668,0.1672661870503597,0.12529976019184652
2019/05/22,1874,0.17662753468516543,0.05869797225186766
2019/05/23,1794,0.2714604236343367,0.0875139353400223
2019/05/24,1964,0.22810590631364563,0.08961303462321792
2019/05/25,2007,0.20079720976581963,0.06178375685102142
2019/05/26,1581,0.1935483870967742,0.08032890575585072
2019/05/27,389,0.2133676092544987,0.04113110539845758
2019/05/28,1284,0.19314641744548286,0.08333333333333333
2019/05/29,1779,0.1967397414277684,0.13097245643620012
2019/05/30,2076,0.2138728323699422,0.05491329479768786
2019/05/31,1673,0.22594142259414227,0.0657501494321578
2019/06/01,1689,0.2143280047365305,0.07578448786264061
2019/06/02,1262,0.1648177496038035,0.08399366085578447
2019/06/03,311,0.1607717041800643,0.04501607717041801
2019/06/04,1656,0.1678743961352657,0.05314009661835749
2019/06/05,1793,0.22922476296709426,0.06469604015616286
2019/06/06,1366,0.29062957540263545,0.0314787701317716
2019/06/07,1985,0.25591939546599496,0.04987405541561713
2019/06/08,1322,0.29122541603630864,0.07337367624810892
2019/06/09,2056,0.3638132295719844,0.0325875486381323
2019/06/10,382,0.38481675392670156,0.06282722513089005
2019/06/11,1820,0.4543956043956044,0.06703296703296703
2019/06/12,1711,0.4272355347749854,0.05376972530683811
2019/06/13,1809,0.35268103924820343,0.050304035378662244
2019/06/14,1273,0.3472113118617439,0.1249018067556952
2019/06/15,1636,0.3966992665036675,0.1136919315403423
2019/06/16,1742,0.44087256027554533,0.13432835820895522
2019/06/17,246,0.4024390243902439,0.10569105691056911
2019/06/18,1280,0.2546875,0.16640625
2019/06/19,1321,0.27554882664647995,0.07797123391370174
2019/06/20,1906,0.22822665267576075,0.06348373557187828
2019/06/21,1870,0.379144385026738,0.059893048128342244
2019/06/22,1198,0.3021702838063439,0.0642737896494157
2019/06/23,1312,0.20655487804878048,0.09146341463414634
2019/06/24,249,0.3293172690763052,0.09236947791164658
2019/06/25,1579,0.2070930968967701,0.055098163394553513
2019/06/26,787,0.3519695044472681,0.01397712833545108
2019/06/27,1284,0.2881619937694704,0.0529595015576324
2019/06/28,1204,0.3496677740863787,0.061461794019933555
2019/06/29,562,0.09074733096085409,0.1708185053380783
2019/06/30,1154,0.23310225303292895,0.05805892547660312
2019/07/01,294,0.3197278911564626,0.04421768707482993
2019/07/02,963,0.28764278296988577,0.059190031152647975
2019/07/03,1055,0.2843601895734597,0.06255924170616113
2019/07/04,1170,0.27521367521367524,0.06837606837606838
2019/07/05,1051,0.2131303520456708,0.0960989533777355
2019/07/06,1201,0.15070774354704414,0.041631973355537054
2019/07/07,1744,0.3165137614678899,0.12155963302752294
2019/07/08,282,0.25177304964539005,0.07092198581560284
2019/07/09,1046,0.2237093690248566,0.08986615678776291
2019/07/10,292,0.5684931506849316,0.0547945205479452
2019/07/11,920,0.2902173913043478,0.10978260869565218
2019/07/12,1061,0.2224316682375118,0.08671065032987747
2019/07/13,1085,0.15207373271889402,0.11797235023041475
2019/07/14,1032,0.20445736434108527,0.12306201550387597
2019/07/15,169,0.3254437869822485,0.09467455621301775
2019/07/16,928,0.3577586206896552,0.07112068965517242
2019/07/17,870,0.29770114942528736,0.12413793103448276
2019/07/18,969,0.32094943240454077,0.0804953560371517
2019/07/19,331,0.18429003021148035,0.0634441087613293
2019/07/20,89,0.24719101123595505,0.033707865168539325
2019/07/21,807,0.4250309789343247,0.023543990086741014
2019/07/22,149,0.28859060402684567,0.03355704697986577
2019/07/23,171,0.25146198830409355,0.05263157894736842
2019/07/24,123,0.18699186991869918,0.032520325203252036
2019/07/25,154,0.42207792207792205,0.06493506493506493
2019/07/26,514,0.12840466926070038,0.033073929961089495
2019/07/27,677,0.29098966026587886,0.05465288035450517
2019/07/28,898,0.43875278396436523,0.015590200445434299
2019/07/29,259,0.4362934362934363,0.03088803088803089
2019/07/30,917,0.3053435114503817,0.05343511450381679
2019/07/31,982,0.20672097759674135,0.06008146639511202
2019/08/01,930,0.31827956989247314,0.12043010752688173
2019/08/02,157,0.31210191082802546,0.08917197452229299
2019/08/03,1012,0.4426877470355731,0.08596837944664032
2019/08/04,846,0.38534278959810875,0.09574468085106383
2019/08/05,143,0.2097902097902098,0.06993006993006994
2019/08/06,662,0.45770392749244715,0.1283987915407855
2019/08/07,961,0.23309053069719043,0.1425598335067638
2019/08/08,925,0.28216216216216217,0.05837837837837838
2019/08/09,992,0.41330645161290325,0.04233870967741935
2019/08/10,789,0.27629911280101394,0.07224334600760456
2019/08/11,772,0.22927461139896374,0.11787564766839378
2019/08/12,148,0.24324324324324326,0.08108108108108109
2019/08/13,1072,0.416044776119403,0.05317164179104478
2019/08/14,658,0.3130699088145897,0.0911854103343465
2019/08/15,516,0.06589147286821706,0.027131782945736434
2019/08/16,980,0.2683673469387755,0.12653061224489795
2019/08/17,753,0.19256308100929614,0.08100929614873838
2019/08/18,738,0.1978319783197832,0.0948509485094851
2019/08/19,141,0.2765957446808511,0.07801418439716312
2019/08/20,730,0.2958904109589041,0.07534246575342465
2019/08/21,530,0.4320754716981132,0.02830188679245283
2019/08/22,917,0.2159214830970556,0.06870229007633588
2019/08/23,678,0.3702064896755162,0.0943952802359882
2019/08/24,787,0.35578144853875476,0.053367217280813214
2019/08/25,659,0.30197268588770865,0.11532625189681335
2019/08/26,874,0.2414187643020595,0.08695652173913043
2019/08/27,807,0.27633209417596033,0.13506815365551425
2019/08/28,889,0.2530933633295838,0.18222722159730034
2019/08/29,665,0.1037593984962406,0.26165413533834586
2019/08/30,687,0.3231441048034934,0.14410480349344978
2019/08/31,888,0.39864864864864863,0.12612612612612611
2019/09/01,739,0.3761840324763194,0.13802435723951287
2019/09/02,141,0.2624113475177305,0.14184397163120568
2019/09/03,680,0.18676470588235294,0.13529411764705881
2019/09/04,377,0.10875331564986737,0.029177718832891247
2019/09/05,266,0.13533834586466165,0.02631578947368421
2019/09/06,406,0.30049261083743845,0.09359605911330049
2019/09/07,305,0.11147540983606558,0.03934426229508197
2019/09/08,707,0.4328147100424328,0.0891089108910891
2019/09/09,131,0.3053435114503817,0.06870229007633588
2019/09/10,475,0.4652631578947368,0.010526315789473684
2019/09/11,601,0.23294509151414308,0.07487520798668885
2019/09/12,523,0.4397705544933078,0.07265774378585087
2019/09/13,558,0.3888888888888889,0.07706093189964158
2019/09/14,823,0.24787363304981774,0.23572296476306198
2019/09/15,794,0.5428211586901763,0.08690176322418136
2019/09/16,667,0.4587706146926537,0.12293853073463268
2019/09/17,463,0.20086393088552915,0.028077753779697623
2019/09/18,552,0.4782608695652174,0.007246376811594203
2019/09/19,983,0.21668362156663276,0.24923702950152593
2019/09/20,613,0.0766721044045677,0.16150081566068517
2019/09/21,323,0.08359133126934984,0.29102167182662536
2019/09/22,1046,0.5822179732313576,0.26195028680688337
2019/09/23,391,0.49104859335038364,0.04603580562659847
2019/09/24,1242,0.18679549114331723,0.3027375201288245
2019/09/25,658,0.1717325227963526,0.2188449848024316
2019/09/26,642,0.34890965732087226,0.17289719626168223
2019/09/27,695,0.28345323741007195,0.06906474820143885
2019/09/28,1303,0.11435149654643131,0.2348426707597851
2019/09/29,970,0.36597938144329895,0.2927835051546392
2019/09/30,818,0.23838630806845965,0.13691931540342298
2019/10/01,2088,0.14942528735632185,0.39511494252873564
2019/10/02,446,0.32062780269058294,0.38565022421524664
2019/10/03,992,0.6733870967741935,0.06955645161290322
2019/10/04,268,0.5970149253731343,0.1044776119402985
2019/10/05,229,0.6244541484716157,0.07860262008733625
2019/10/06,1098,0.6967213114754098,0.06375227686703097
2019/10/07,1612,0.651985111662531,0.052109181141439205
2019/10/08,312,0.40384615384615385,0.12179487179487179
2019/10/09,933,0.6538049303322615,0.027867095391211148
2019/10/10,1695,0.5734513274336284,0.06548672566371681
2019/10/11,278,0.3920863309352518,0.07553956834532374
2019/10/12,175,0.3314285714285714,0.17714285714285713
2019/10/13,128,0.4296875,0.078125
2019/10/14,1040,0.051923076923076926,0.09134615384615384
2019/10/15,1068,0.04400749063670412,0.10299625468164794
2019/10/16,195,0.1641025641025641,0.18461538461538463
2019/10/17,783,0.06513409961685823,0.1277139208173691
2019/10/18,270,0.10740740740740741,0.2740740740740741
2019/10/19,216,0.09259259259259259,0.4351851851851852
2019/10/20,141,0.19858156028368795,0.3191489361702128
2019/10/21,190,0.07368421052631578,0.43157894736842106
2019/10/22,1618,0.05253399258343634,0.5160692212608158
2019/10/23,1560,0.04807692307692308,0.532051282051282
2019/10/24,289,0.08996539792387544,0.5743944636678201
2019/10/25,885,0.0327683615819209,0.6790960451977401
2019/10/26,1672,0.030502392344497607,0.6644736842105263
2019/10/27,281,0.05693950177935943,0.5302491103202847
2019/10/28,211,0.09004739336492891,0.47393364928909953
2019/10/29,207,0.14492753623188406,0.3526570048309179
2019/10/30,197,0.14720812182741116,0.4263959390862944
2019/10/31,173,0.18497109826589594,0.24277456647398843
2019/11/01,202,0.22772277227722773,0.1782178217821782
2019/11/02,143,0.25874125874125875,0.22377622377622378
2019/11/03,182,0.14835164835164835,0.18681318681318682
2019/11/04,296,0.13175675675675674,0.10472972972972973
2019/11/05,203,0.17733990147783252,0.07881773399014778
2019/11/06,340,0.13529411764705881,0.15
2019/11/07,320,0.128125,0.175
2019/11/08,205,0.16585365853658537,0.12682926829268293
2019/11/09,132,0.23484848484848486,0.06818181818181818
2019/11/10,78,0.15384615384615385,0.07692307692307693
2019/11/11,336,0.125,0.16964285714285715
2019/11/12,268,0.1865671641791045,0.11940298507462686
2019/11/13,202,0.07920792079207921,0.06435643564356436
2019/11/14,157,0.2484076433121019,0.07643312101910828
2019/11/15,271,0.23616236162361623,0.0996309963099631
2019/11/16,410,0.1902439024390244,0.21707317073170732
2019/11/17,518,0.19884169884169883,0.2625482625482625
2019/11/18,149,0.16778523489932887,0.12080536912751678
2019/11/19,151,0.2052980132450331,0.13245033112582782
2019/11/20,836,0.2942583732057416,0.11244019138755981
2019/11/21,955,0.18848167539267016,0.041884816753926704
2019/11/22,494,0.3319838056680162,0.06072874493927125
2019/11/23,265,0.13584905660377358,0.04150943396226415
2019/11/24,298,0.22483221476510068,0.050335570469798654
2019/11/25,334,0.4431137724550898,0.08982035928143713
2019/11/26,201,0.3582089552238806,0.0945273631840796
2019/11/27,167,0.2754491017964072,0.0718562874251497
2019/11/28,146,0.19863013698630136,0.08904109589041095
2019/11/29,145,0.21379310344827587,0.06206896551724138
2019/11/30,74,0.2702702702702703,0.06756756756756757
2019/12/01,100,0.31,0.08
2019/12/02,84,0.19047619047619047,0.17857142857142858
2019/12/03,118,0.2457627118644068,0.1864406779661017
2019/12/04,108,0.14814814814814814,0.16666666666666666
2019/12/05,240,0.3375,0.3541666666666667
2019/12/06,117,0.3162393162393162,0.09401709401709402
2019/12/07,91,0.26373626373626374,0.14285714285714285
2019/12/08,85,0.10588235294117647,0.5058823529411764
2019/12/09,134,0.26119402985074625,0.20149253731343283
2019/12/10,112,0.20535714285714285,0.03571428571428571
2019/12/11,124,0.33064516129032256,0.10483870967741936
2019/12/12,154,0.16233766233766234,0.07792207792207792
2019/12/13,141,0.1347517730496454,0.06382978723404255
2019/12/14,137,0.145985401459854,0.058394160583941604
2019/12/15,137,0.34306569343065696,0.145985401459854
2019/12/16,27,0.25925925925925924,0.14814814814814814
